"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72314013881","2020-05-13T06:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.34","47","53","0.00","","-0.06","3","80","30.33","OVC:08 65","29.51","10.00","50","030","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12905/13/20 06:52:02 METAR KCLT 131152Z 03006KT 10SM OVC065 12/08 A3034 RMK AO2 SLP271 60002 70002 T01170083 10133 20111 53021 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T07:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","47","53","","","-0.06","3","80","30.33","57","29.56","9.94","50","030","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09272314 12766 80306 10117 20083 30009 40271 53021 69951 91152 333 10189 20111 70005 555 91312=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T07:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.34","47","55","0.00","","","","74","30.34","BKN:07 65 OVC:08 140","29.51","10.00","51","040","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/13/20 07:52:02 METAR KCLT 131252Z 04006KT 10SM BKN065 OVC140 13/08 A3034 RMK AO2 SLP273 T01280083 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T08:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.35","48","56","0.00","","","","75","30.35","BKN:07 60 OVC:08 130","29.52","10.00","52","020","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/13/20 08:52:02 METAR KCLT 131352Z 02004KT 10SM BKN060 OVC130 13/09 A3035 RMK AO2 SLP277 T01330089 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T09:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.36","48","58","0.00","","-0.01","1","70","30.35","FEW:02 50 BKN:07 80 OVC:08 130","29.53","10.00","53","VRB","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11905/13/20 09:52:02 METAR KCLT 131452Z VRB04KT 10SM FEW050 BKN080 OVC130 14/09 A3036 RMK AO2 SLP277 T01440089 51005 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T10:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","58","","","-0.01","1","70","30.35","57","29.58","9.94","53","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472314 32766 8//04 10144 20089 30016 40277 51005 91452 555 91315=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T10:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.36","50","61","0.00","","","","67","30.35","FEW:02 50 BKN:07 85 OVC:08 120","29.53","10.00","55","VRB","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/13/20 10:52:02 METAR KCLT 131552Z VRB04KT 10SM FEW050 BKN085 OVC120 16/10 A3036 RMK AO2 SLP278 T01610100 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T11:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.35","48","63","0.00","","","","58","30.34","FEW:02 20 BKN:07 95 OVC:08 130","29.52","10.00","55","VRB","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/13/20 11:52:02 METAR KCLT 131652Z VRB05KT 10SM FEW020 BKN095 OVC130 17/09 A3035 RMK AO2 SLP273 T01720089 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T12:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.33","48","64","0.00","","+0.03","8","56","30.32","FEW:02 25 BKN:07 100 BKN:07 200","29.50","10.00","55","120","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13105/13/20 12:52:02 METAR KCLT 131752Z 12004KT 10SM FEW025 BKN100 BKN200 18/09 A3033 RMK AO2 SLP267 T01780089 10183 20117 58009 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T13:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","64","","","+0.03","8","56","30.32","26","29.55","9.94","55","120","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072314 32566 61204 10178 20089 30006 40267 58009 91752 333 10183 20117 555 91318=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T13:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","49","68","0.00","","","","51","30.30","FEW:02 40 SCT:04 80 BKN:07 250","29.48","10.00","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/13/20 13:52:02 METAR KCLT 131852Z 00000KT 10SM FEW040 SCT080 BKN250 20/09 A3031 RMK AO2 SLP260 T02000094 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T14:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.29","48","70","0.00","","","","46","30.27","FEW:02 40 BKN:07 110 BKN:07 250","29.46","10.00","58","070","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/13/20 14:52:02 METAR KCLT 131952Z 07005KT 10SM FEW040 BKN110 BKN250 21/09 A3029 RMK AO2 SLP252 T02110089 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T15:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.28","48","68","0.00","","+0.04","6","49","30.27","FEW:02 40 BKN:07 80 BKN:07 250","29.45","10.00","57","260","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11905/13/20 15:52:02 METAR KCLT 132052Z 26003KT 10SM FEW040 BKN080 BKN250 20/09 A3028 RMK AO2 SLP251 T02000089 56015 (HWC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T16:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","68","","","+0.04","6","49","30.27","41","29.50","9.94","57","260","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472314 32666 62603 10200 20089 39989 40251 56015 92052 555 91321=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T16:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.28","48","69","0.00","","","","47","30.27","BKN:07 85 BKN:07 110","29.45","10.00","57","230","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/13/20 16:52:02 METAR KCLT 132152Z 23004KT 10SM BKN085 BKN110 21/09 A3028 RMK AO2 SLP251 T02060089 (HWC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T17:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.28","50","68","0.00","","","","53","30.27","BKN:07 95 BKN:07 110","29.45","10.00","58","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/13/20 17:52:02 METAR KCLT 132252Z 00000KT 10SM BKN095 BKN110 20/10 A3028 RMK AO2 SLP250 T02000100 (HWC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T18:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.29","53","64","0.00","","-0.00","3","68","30.28","FEW:02 40 BKN:07 95 BKN:07 110","29.46","10.00","58","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13105/13/20 18:52:02 METAR KCLT 132352Z 00000KT 10SM FEW040 BKN095 BKN110 18/12 A3029 RMK AO2 SLP253 T01780117 10217 20178 53001 (HWC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T19:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","64","","","-0.00","3","68","30.28","41","29.51","9.94","58","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072314 32666 60000 10178 20117 39993 40253 53001 92352 333 10217 20111 555 91400=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T19:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.30","53","63","0.00","","","","70","30.28","FEW:02 90 BKN:07 120","29.47","10.00","57","010","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10005/13/20 19:52:01 METAR KCLT 140052Z 01004KT 10SM FEW090 BKN120 17/12 A3030 RMK AO2 SLP255 T01720117","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T20:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.30","52","65","0.00","","","","63","30.29","BKN:07 110","29.47","10.00","58","030","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/13/20 20:52:01 METAR KCLT 140152Z 03005KT 10SM BKN110 18/11 A3030 RMK AO2 SLP257 T01830111","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T21:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","52","63","0.00","","-0.02","3","68","30.30","SCT:04 120","29.48","10.00","57","050","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/13/20 21:52:01 METAR KCLT 140252Z 05005KT 10SM SCT120 17/11 A3031 RMK AO2 SLP260 T01720111 53008","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T22:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","63","","","-0.02","3","68","30.30","","29.53","9.94","57","050","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472314 32966 40505 10172 20111 39999 40260 53008 90252 555 91403=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T22:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","51","62","0.00","","","","67","30.29","FEW:02 120","29.48","10.00","56","070","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09305/13/20 22:52:02 METAR KCLT 140352Z 07005KT 10SM FEW120 17/11 A3031 RMK AO2 SLP258 T01670106","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T23:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","51","61","0.00","","","","70","30.29","FEW:02 60","29.48","10.00","56","090","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10305/13/20 23:52:02 METAR KCLT 140452Z 09004KT 10SM FEW060 16/11 A3031 RMK AO2 SLP259 T01610106 402170111","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-13T23:59:00","SOD  ","6","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","49","62","66","30.29","29.47","54","4.1","0","-4.5","3","71","52","070","16","0.02","0","0.0","040","10","RA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SOD73924 HR PRECIPITATION (IN): 0.02 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7124 HR MIN TEMP (F): 52AVERAGE STATION PRESSURE:29.465 MINIMUM SEA LEVEL PRESSURE:30.22 TIME OF OCCURRENCE:0111 PEAK WIND SPEED (MPH): 16 PEAK WIND DIR (DEG): 70 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 10FASTEST 2MIN DIR (DEG): 40 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.1 24 HR AVG TEMP (F): 62DEPART FROM NORMAL: -4  HEATING DEGREE DAYS:  3 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):71  LATEST NIGHT MIN TEMP(1900-0800 LST):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 T    0.01 0.01 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6","","","","","","","","","","","","","","","","","","","","","","","","","0521","1920","","2009-06-02"
"72314013881","2020-05-14T00:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.30","51","58","0.00","","+0.01","8","78","30.29","FEW:02 60","29.47","10.00","54","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11705/14/20 00:52:02 METAR KCLT 140552Z 00000KT 10SM FEW060 14/11 A3030 RMK AO2 SLP256 T01440106 10183 20144 58004 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T01:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","51","58","","","+0.01","8","78","30.29","57","29.52","9.94","54","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072314 32766 20000 10144 20106 39996 40256 58004 90552 333 10183 20111 555 91406=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T01:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.29","51","57","0.00","","","","81","30.27","FEW:02 60 FEW:02 170","29.46","10.00","54","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/14/20 01:52:02 METAR KCLT 140652Z 00000KT 10SM FEW060 FEW170 14/11 A3029 RMK AO2 SLP252 T01390106 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T02:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.28","51","57","0.00","","","","81","30.27","BKN:07 70","29.45","10.00","54","150","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09905/14/20 02:52:02 METAR KCLT 140752Z 15004KT 10SM BKN070 14/11 A3028 RMK AO2 SLP250 T01390106 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T03:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.29","52","57","0.00","","+0.01","5","83","30.27","OVC:08 65","29.46","10.00","54","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10505/14/20 03:52:02 METAR KCLT 140852Z 00000KT 10SM OVC065 14/11 A3029 RMK AO2 SLP251 T01390111 55005 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T04:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","57","","","+0.01","5","83","30.27","57","29.51","9.94","54","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472314 32766 80000 10139 20111 39993 40251 55005 90852 555 91409=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T04:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.30","52","58","0.00","","","","81","30.29","BKN:07 47 OVC:08 70","29.47","10.00","55","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/14/20 04:52:02 METAR KCLT 140952Z 00000KT 10SM BKN047 OVC070 14/11 A3030 RMK AO2 SLP256 T01440111 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T05:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.32","52","56","0.00","","","","87","30.30","FEW:02 30 SCT:04 44 BKN:07 70","29.49","10.00","54","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/14/20 05:52:02 METAR KCLT 141052Z 00000KT 10SM FEW030 SCT044 BKN070 13/11 A3032 RMK AO2 SLP261 T01330111 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T06:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.33","53","61","0.00","","-0.05","3","75","30.32","FEW:02 30 SCT:04 42 BKN:07 70","29.50","10.00","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13105/14/20 06:52:02 METAR KCLT 141152Z 00000KT 10SM FEW030 SCT042 BKN070 16/12 A3033 RMK AO2 SLP267 T01610117 10161 20111 53016 (SAC)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T07:00:00","FM-12","4","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","","53","61","","","-0.05","3","75","30.32","26","29.55","9.94","57","000","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072314 32566 60000 10161 20117 30006 40267 53016 91152 333 10217 20111 555 91412=","FM-12","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T07:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.35","54","62","0.00","","","","75","30.34","BKN:07 43 BKN:07 50 OVC:08 160","29.52","10.00","57","220","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/14/20 07:52:02 METAR KCLT 141252Z 22003KT 10SM BKN043 BKN050 OVC160 17/12 A3035 RMK AO2 SLP275 T01670122 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T08:47:00","FM-16","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.36","54","63","","","","","73","","BKN:07 25 OVC:08 44","29.53","10.00","58","210","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08905/14/20 08:47:02 SPECI KCLT 141347Z 21004KT 10SM BKN025 OVC044 17/12 A3036 RMK AO2 (DJS)","FM-16","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T08:52:00","FM-15","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.36","55","64","0.00","","","","73","30.35","BKN:07 25 BKN:07 44 OVC:08 140","29.53","10.00","59","210","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11305/14/20 08:52:02 METAR KCLT 141352Z 21005KT 10SM BKN025 BKN044 OVC140 18/13 A3036 RMK AO2 SLP276 T01780128 (DJS)","FM-15","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
"72314013881","2020-05-14T09:18:00","FM-16","7","","SE","1.4","mi","TEMP, PRECIP, SNOW","","","PSY, SRG, SNOWBOARD","","","FAA CWO","","","","","","","","","","","","","","","","","","","","","","","","","","","30.35","56","67","","","","","68","","SCT:04 25 BKN:07 44 BKN:07 80","29.52","10.00","61","200","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10605/14/20 09:18:02 SPECI KCLT 141418Z 20007KT 10SM SCT025 BKN044 BKN080 19/13 A3035 RMK AO2 T01940133 (DJS)","FM-16","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","2009-06-02"
